GeneID	TranscriptID	ProteinID	Strand	ExonID	ExonRegionStart	ExonRegionEnd	ExonRank	cDNA_CodingStart	cDNA_CodingEnd	GenomicCodingStart	GenomicCodingEnd	StartPhase	EndPhase	chr
ENSG00000007372	ENST00000639950	ENSP00000491862	-1	ENSE00003698739	31794630	31794788	8	1400	1558	31794630	31794788	1	1	11
ENSG00000007372	ENST00000639950	ENSP00000491862	-1	ENSE00003695229	31800691	31800856	7	1234	1399	31800691	31800856	0	1	11
ENSG00000007372	ENST00000639950	ENSP00000491862	-1	ENSE00003523920	31801561	31801776	6	1018	1233	31801561	31801776	0	0	11
ENSG00000007372	ENST00000639950	ENSP00000491862	-1	ENSE00003602163	31802704	31802834	5	887	1017	31802704	31802834	1	0	11
ENSG00000007372	ENST00000639950	ENSP00000491862	-1	ENSE00002523992	31806402	31806462	4	877	886	31806402	31806411	-1	1	11
ENSG00000007372	ENST00000639950	ENSP00000491862	-1	ENSE00001098662	31806849	31806925	3					-1	-1	11
ENSG00000007372	ENST00000639950	ENSP00000491862	-1	ENSE00001004114	31810828	31811015	2					-1	-1	11
ENSG00000007372	ENST00000639950	ENSP00000491862	-1	ENSE00002192600	31812572	31813131	1					-1	-1	11
ENSG00000007372	ENST00000464174		-1	ENSE00003806501	31789947	31790019	7					-1	-1	11
ENSG00000007372	ENST00000464174		-1	ENSE00003699697	31790710	31790860	6					-1	-1	11
ENSG00000007372	ENST00000464174		-1	ENSE00003697085	31793438	31793553	5					-1	-1	11
ENSG00000007372	ENST00000464174		-1	ENSE00003697229	31793652	31793802	4					-1	-1	11
ENSG00000007372	ENST00000464174		-1	ENSE00003702124	31794032	31794114	3					-1	-1	11
ENSG00000007372	ENST00000464174		-1	ENSE00003697836	31794630	31794788	2					-1	-1	11
ENSG00000007372	ENST00000464174		-1	ENSE00002163500	31800539	31800651	1					-1	-1	11
ENSG00000007372	ENST00000494377		-1	ENSE00003806501	31789947	31790019	7					-1	-1	11
ENSG00000007372	ENST00000494377		-1	ENSE00003697085	31793438	31793553	6					-1	-1	11
ENSG00000007372	ENST00000494377		-1	ENSE00003697229	31793652	31793802	5					-1	-1	11
ENSG00000007372	ENST00000494377		-1	ENSE00003702124	31794032	31794114	4					-1	-1	11
ENSG00000007372	ENST00000494377		-1	ENSE00003697836	31794630	31794788	3					-1	-1	11
ENSG00000007372	ENST00000494377		-1	ENSE00001890785	31800691	31801776	2					-1	-1	11
ENSG00000007372	ENST00000494377		-1	ENSE00002150960	31802704	31802946	1					-1	-1	11
ENSG00000007372	ENST00000638250	ENSP00000491365	-1	ENSE00003807710	31789947	31790019	11	1411	1483	31789947	31790019	1	2	11
ENSG00000007372	ENST00000638250	ENSP00000491365	-1	ENSE00003700637	31790710	31790860	10	1260	1410	31790710	31790860	0	1	11
ENSG00000007372	ENST00000638250	ENSP00000491365	-1	ENSE00003701932	31793438	31793553	9	1144	1259	31793438	31793553	1	0	11
ENSG00000007372	ENST00000638250	ENSP00000491365	-1	ENSE00003697187	31793652	31793802	8	993	1143	31793652	31793802	0	1	11
ENSG00000007372	ENST00000638250	ENSP00000491365	-1	ENSE00003696657	31794032	31794114	7	910	992	31794032	31794114	1	0	11
ENSG00000007372	ENST00000638250	ENSP00000491365	-1	ENSE00003698739	31794630	31794788	6	751	909	31794630	31794788	1	1	11
ENSG00000007372	ENST00000638250	ENSP00000491365	-1	ENSE00001912051	31800691	31800856	5	636	750	31800691	31800805	-1	1	11
ENSG00000007372	ENST00000638250	ENSP00000491365	-1	ENSE00003652899	31801561	31801776	4					-1	-1	11
ENSG00000007372	ENST00000638250	ENSP00000491365	-1	ENSE00002194017	31806402	31806462	3					-1	-1	11
ENSG00000007372	ENST00000638250	ENSP00000491365	-1	ENSE00001098662	31806849	31806925	2					-1	-1	11
ENSG00000007372	ENST00000638250	ENSP00000491365	-1	ENSE00002187523	31810828	31811057	1					-1	-1	11
ENSG00000007372	ENST00000379123	ENSP00000368418	-1	ENSE00003807710	31789947	31790019	14	1851	1923	31789947	31790019	1	2	11
ENSG00000007372	ENST00000379123	ENSP00000368418	-1	ENSE00003700637	31790710	31790860	13	1700	1850	31790710	31790860	0	1	11
ENSG00000007372	ENST00000379123	ENSP00000368418	-1	ENSE00003701932	31793438	31793553	12	1584	1699	31793438	31793553	1	0	11
ENSG00000007372	ENST00000379123	ENSP00000368418	-1	ENSE00003697187	31793652	31793802	11	1433	1583	31793652	31793802	0	1	11
ENSG00000007372	ENST00000379123	ENSP00000368418	-1	ENSE00003696657	31794032	31794114	10	1350	1432	31794032	31794114	1	0	11
ENSG00000007372	ENST00000379123	ENSP00000368418	-1	ENSE00003698739	31794630	31794788	9	1191	1349	31794630	31794788	1	1	11
ENSG00000007372	ENST00000379123	ENSP00000368418	-1	ENSE00001912051	31800691	31800856	8	1076	1190	31800691	31800805	-1	1	11
ENSG00000007372	ENST00000379123	ENSP00000368418	-1	ENSE00003652899	31801561	31801776	7					-1	-1	11
ENSG00000007372	ENST00000379123	ENSP00000368418	-1	ENSE00003513121	31802704	31802834	6					-1	-1	11
ENSG00000007372	ENST00000379123	ENSP00000368418	-1	ENSE00003805627	31803584	31803726	5					-1	-1	11
ENSG00000007372	ENST00000379123	ENSP00000368418	-1	ENSE00002194017	31806402	31806462	4					-1	-1	11
ENSG00000007372	ENST00000379123	ENSP00000368418	-1	ENSE00001098662	31806849	31806925	3					-1	-1	11
ENSG00000007372	ENST00000379123	ENSP00000368418	-1	ENSE00001004114	31810828	31811015	2					-1	-1	11
ENSG00000007372	ENST00000379123	ENSP00000368418	-1	ENSE00003807426	31811115	31811322	1					-1	-1	11
ENSG00000007372	ENST00000640038		-1	ENSE00003802125	31789949	31790019	5					-1	-1	11
ENSG00000007372	ENST00000640038		-1	ENSE00003699697	31790710	31790860	4					-1	-1	11
ENSG00000007372	ENST00000640038		-1	ENSE00003697085	31793438	31793553	3					-1	-1	11
ENSG00000007372	ENST00000640038		-1	ENSE00003697229	31793652	31793802	2					-1	-1	11
ENSG00000007372	ENST00000640038		-1	ENSE00001811447	31794032	31794323	1					-1	-1	11
ENSG00000007372	ENST00000524853	ENSP00000431585	-1	ENSE00003806430	31789951	31790019	13	2153	2221	31789951	31790019	1	1	11
ENSG00000007372	ENST00000524853	ENSP00000431585	-1	ENSE00003700637	31790710	31790860	12	2002	2152	31790710	31790860	0	1	11
ENSG00000007372	ENST00000524853	ENSP00000431585	-1	ENSE00003701932	31793438	31793553	11	1886	2001	31793438	31793553	1	0	11
ENSG00000007372	ENST00000524853	ENSP00000431585	-1	ENSE00003697187	31793652	31793802	10	1735	1885	31793652	31793802	0	1	11
ENSG00000007372	ENST00000524853	ENSP00000431585	-1	ENSE00003696657	31794032	31794114	9	1652	1734	31794032	31794114	1	0	11
ENSG00000007372	ENST00000524853	ENSP00000431585	-1	ENSE00003698739	31794630	31794788	8	1493	1651	31794630	31794788	1	1	11
ENSG00000007372	ENST00000524853	ENSP00000431585	-1	ENSE00003695229	31800691	31800856	7	1327	1492	31800691	31800856	0	1	11
ENSG00000007372	ENST00000524853	ENSP00000431585	-1	ENSE00003523920	31801561	31801776	6	1111	1326	31801561	31801776	0	0	11
ENSG00000007372	ENST00000524853	ENSP00000431585	-1	ENSE00003602163	31802704	31802834	5	980	1110	31802704	31802834	1	0	11
ENSG00000007372	ENST00000524853	ENSP00000431585	-1	ENSE00002523992	31806402	31806462	4	970	979	31806402	31806411	-1	1	11
ENSG00000007372	ENST00000524853	ENSP00000431585	-1	ENSE00001098662	31806849	31806925	3					-1	-1	11
ENSG00000007372	ENST00000524853	ENSP00000431585	-1	ENSE00001004114	31810828	31811015	2					-1	-1	11
ENSG00000007372	ENST00000524853	ENSP00000431585	-1	ENSE00002145474	31812093	31812745	1					-1	-1	11
ENSG00000007372	ENST00000640872	ENSP00000491065	-1	ENSE00003803128	31789952	31790019	9	2300	2367	31789952	31790019	1	0	11
ENSG00000007372	ENST00000640872	ENSP00000491065	-1	ENSE00003700637	31790710	31790860	8	2149	2299	31790710	31790860	0	1	11
ENSG00000007372	ENST00000640872	ENSP00000491065	-1	ENSE00003701932	31793438	31793553	7	2033	2148	31793438	31793553	1	0	11
ENSG00000007372	ENST00000640872	ENSP00000491065	-1	ENSE00003697187	31793652	31793802	6	1882	2032	31793652	31793802	0	1	11
ENSG00000007372	ENST00000640872	ENSP00000491065	-1	ENSE00003696657	31794032	31794114	5	1799	1881	31794032	31794114	1	0	11
ENSG00000007372	ENST00000640872	ENSP00000491065	-1	ENSE00003698739	31794630	31794788	4	1640	1798	31794630	31794788	1	1	11
ENSG00000007372	ENST00000640872	ENSP00000491065	-1	ENSE00001912051	31800691	31800856	3	1525	1639	31800691	31800805	-1	1	11
ENSG00000007372	ENST00000640872	ENSP00000491065	-1	ENSE00003652899	31801561	31801776	2					-1	-1	11
ENSG00000007372	ENST00000640872	ENSP00000491065	-1	ENSE00003803770	31802704	31803960	1					-1	-1	11
ENSG00000007372	ENST00000639394	ENSP00000492177	-1	ENSE00003804913	31789957	31790019	13					-1	-1	11
ENSG00000007372	ENST00000639394	ENSP00000492177	-1	ENSE00003699697	31790710	31790860	12					-1	-1	11
ENSG00000007372	ENST00000639394	ENSP00000492177	-1	ENSE00003697085	31793438	31793553	11					-1	-1	11
ENSG00000007372	ENST00000639394	ENSP00000492177	-1	ENSE00003697229	31793652	31793802	10					-1	-1	11
ENSG00000007372	ENST00000639394	ENSP00000492177	-1	ENSE00003702124	31794032	31794114	9					-1	-1	11
ENSG00000007372	ENST00000639394	ENSP00000492177	-1	ENSE00003697836	31794630	31794788	8					-1	-1	11
ENSG00000007372	ENST00000639394	ENSP00000492177	-1	ENSE00003695512	31800691	31800856	7					-1	-1	11
ENSG00000007372	ENST00000639394	ENSP00000492177	-1	ENSE00003808169	31801230	31801776	6	553	861	31801468	31801776	0	-1	11
ENSG00000007372	ENST00000639394	ENSP00000492177	-1	ENSE00003512677	31801871	31801912	5	511	552	31801871	31801912	0	0	11
ENSG00000007372	ENST00000639394	ENSP00000492177	-1	ENSE00003602163	31802704	31802834	4	380	510	31802704	31802834	1	0	11
ENSG00000007372	ENST00000639394	ENSP00000492177	-1	ENSE00002523992	31806402	31806462	3	370	379	31806402	31806411	-1	1	11
ENSG00000007372	ENST00000639394	ENSP00000492177	-1	ENSE00001098662	31806849	31806925	2					-1	-1	11
ENSG00000007372	ENST00000639394	ENSP00000492177	-1	ENSE00003803575	31810828	31811068	1					-1	-1	11
ENSG00000007372	ENST00000640735		-1	ENSE00003802298	31789962	31790019	6					-1	-1	11
ENSG00000007372	ENST00000640735		-1	ENSE00003699697	31790710	31790860	5					-1	-1	11
ENSG00000007372	ENST00000640735		-1	ENSE00003697085	31793438	31793553	4					-1	-1	11
ENSG00000007372	ENST00000640735		-1	ENSE00002182497	31793652	31794788	3					-1	-1	11
ENSG00000007372	ENST00000640735		-1	ENSE00003695512	31800691	31800856	2					-1	-1	11
ENSG00000007372	ENST00000640735		-1	ENSE00003809193	31801561	31801992	1					-1	-1	11
ENSG00000007372	ENST00000639109	ENSP00000491904	-1	ENSE00003807403	31789962	31790019	9	2677	2734	31789962	31790019	1	2	11
ENSG00000007372	ENST00000639109	ENSP00000491904	-1	ENSE00003700637	31790710	31790860	8	2526	2676	31790710	31790860	0	1	11
ENSG00000007372	ENST00000639109	ENSP00000491904	-1	ENSE00003701932	31793438	31793553	7	2410	2525	31793438	31793553	1	0	11
ENSG00000007372	ENST00000639109	ENSP00000491904	-1	ENSE00003697187	31793652	31793802	6	2259	2409	31793652	31793802	0	1	11
ENSG00000007372	ENST00000639109	ENSP00000491904	-1	ENSE00003696657	31794032	31794114	5	2176	2258	31794032	31794114	1	0	11
ENSG00000007372	ENST00000639109	ENSP00000491904	-1	ENSE00003698739	31794630	31794788	4	2017	2175	31794630	31794788	1	1	11
ENSG00000007372	ENST00000639109	ENSP00000491904	-1	ENSE00001912051	31800691	31800856	3	1902	2016	31800691	31800805	-1	1	11
ENSG00000007372	ENST00000639109	ENSP00000491904	-1	ENSE00001855929	31801230	31801776	2					-1	-1	11
ENSG00000007372	ENST00000639109	ENSP00000491904	-1	ENSE00003805043	31802704	31804006	1					-1	-1	11
ENSG00000007372	ENST00000638853	ENSP00000491280	-1	ENSE00003807403	31789962	31790019	12	1191	1248	31789962	31790019	1	2	11
ENSG00000007372	ENST00000638853	ENSP00000491280	-1	ENSE00003700637	31790710	31790860	11	1040	1190	31790710	31790860	0	1	11
ENSG00000007372	ENST00000638853	ENSP00000491280	-1	ENSE00003701932	31793438	31793553	10	924	1039	31793438	31793553	1	0	11
ENSG00000007372	ENST00000638853	ENSP00000491280	-1	ENSE00003697187	31793652	31793802	9	773	923	31793652	31793802	0	1	11
ENSG00000007372	ENST00000638853	ENSP00000491280	-1	ENSE00003696657	31794032	31794114	8	690	772	31794032	31794114	1	0	11
ENSG00000007372	ENST00000638853	ENSP00000491280	-1	ENSE00003698739	31794630	31794788	7	531	689	31794630	31794788	1	1	11
ENSG00000007372	ENST00000638853	ENSP00000491280	-1	ENSE00001912051	31800691	31800856	6	416	530	31800691	31800805	-1	1	11
ENSG00000007372	ENST00000638853	ENSP00000491280	-1	ENSE00002183703	31801230	31801326	5					-1	-1	11
ENSG00000007372	ENST00000638853	ENSP00000491280	-1	ENSE00003808520	31801762	31801776	4					-1	-1	11
ENSG00000007372	ENST00000638853	ENSP00000491280	-1	ENSE00003499781	31801871	31801912	3					-1	-1	11
ENSG00000007372	ENST00000638853	ENSP00000491280	-1	ENSE00003513121	31802704	31802834	2					-1	-1	11
ENSG00000007372	ENST00000638853	ENSP00000491280	-1	ENSE00003810697	31805389	31805467	1					-1	-1	11
ENSG00000007372	ENST00000640460	ENSP00000492802	-1	ENSE00003807403	31789962	31790019	12	1679	1736	31789962	31790019	1	2	11
ENSG00000007372	ENST00000640460	ENSP00000492802	-1	ENSE00003700637	31790710	31790860	11	1528	1678	31790710	31790860	0	1	11
ENSG00000007372	ENST00000640460	ENSP00000492802	-1	ENSE00003701932	31793438	31793553	10	1412	1527	31793438	31793553	1	0	11
ENSG00000007372	ENST00000640460	ENSP00000492802	-1	ENSE00003697187	31793652	31793802	9	1261	1411	31793652	31793802	0	1	11
ENSG00000007372	ENST00000640460	ENSP00000492802	-1	ENSE00003696657	31794032	31794114	8	1178	1260	31794032	31794114	1	0	11
ENSG00000007372	ENST00000640460	ENSP00000492802	-1	ENSE00003698739	31794630	31794788	7	1019	1177	31794630	31794788	1	1	11
ENSG00000007372	ENST00000640460	ENSP00000492802	-1	ENSE00003695229	31800691	31800856	6	853	1018	31800691	31800856	0	1	11
ENSG00000007372	ENST00000640460	ENSP00000492802	-1	ENSE00003523920	31801561	31801776	5	637	852	31801561	31801776	0	0	11
ENSG00000007372	ENST00000640460	ENSP00000492802	-1	ENSE00003602163	31802704	31802834	4	506	636	31802704	31802834	1	0	11
ENSG00000007372	ENST00000640460	ENSP00000492802	-1	ENSE00002523992	31806402	31806462	3	496	505	31806402	31806411	-1	1	11
ENSG00000007372	ENST00000640460	ENSP00000492802	-1	ENSE00001098662	31806849	31806925	2					-1	-1	11
ENSG00000007372	ENST00000640460	ENSP00000492802	-1	ENSE00003805195	31807290	31807656	1					-1	-1	11
ENSG00000007372	ENST00000638913		-1	ENSE00003802298	31789962	31790019	12					-1	-1	11
ENSG00000007372	ENST00000638913		-1	ENSE00003699697	31790710	31790860	11					-1	-1	11
ENSG00000007372	ENST00000638913		-1	ENSE00003697085	31793438	31793553	10					-1	-1	11
ENSG00000007372	ENST00000638913		-1	ENSE00003697229	31793652	31793802	9					-1	-1	11
ENSG00000007372	ENST00000638913		-1	ENSE00003702124	31794032	31794114	8					-1	-1	11
ENSG00000007372	ENST00000638913		-1	ENSE00003697836	31794630	31794788	7					-1	-1	11
ENSG00000007372	ENST00000638913		-1	ENSE00001890785	31800691	31801776	6					-1	-1	11
ENSG00000007372	ENST00000638913		-1	ENSE00003513121	31802704	31802834	5					-1	-1	11
ENSG00000007372	ENST00000638913		-1	ENSE00002194017	31806402	31806462	4					-1	-1	11
ENSG00000007372	ENST00000638913		-1	ENSE00001098662	31806849	31806925	3					-1	-1	11
ENSG00000007372	ENST00000638913		-1	ENSE00001004114	31810828	31811015	2					-1	-1	11
ENSG00000007372	ENST00000638913		-1	ENSE00003809284	31811213	31811341	1					-1	-1	11
ENSG00000007372	ENST00000638802	ENSP00000492437	-1	ENSE00003805318	31790006	31790019	11	1492	1505	31790006	31790019	1	0	11
ENSG00000007372	ENST00000638802	ENSP00000492437	-1	ENSE00003700637	31790710	31790860	10	1341	1491	31790710	31790860	0	1	11
ENSG00000007372	ENST00000638802	ENSP00000492437	-1	ENSE00003701932	31793438	31793553	9	1225	1340	31793438	31793553	1	0	11
ENSG00000007372	ENST00000638802	ENSP00000492437	-1	ENSE00003697187	31793652	31793802	8	1074	1224	31793652	31793802	0	1	11
ENSG00000007372	ENST00000638802	ENSP00000492437	-1	ENSE00003696657	31794032	31794114	7	991	1073	31794032	31794114	1	0	11
ENSG00000007372	ENST00000638802	ENSP00000492437	-1	ENSE00003698739	31794630	31794788	6	832	990	31794630	31794788	1	1	11
ENSG00000007372	ENST00000638802	ENSP00000492437	-1	ENSE00001912051	31800691	31800856	5	717	831	31800691	31800805	-1	1	11
ENSG00000007372	ENST00000638802	ENSP00000492437	-1	ENSE00003652899	31801561	31801776	4					-1	-1	11
ENSG00000007372	ENST00000638802	ENSP00000492437	-1	ENSE00003499781	31801871	31801912	3					-1	-1	11
ENSG00000007372	ENST00000638802	ENSP00000492437	-1	ENSE00003513121	31802704	31802834	2					-1	-1	11
ENSG00000007372	ENST00000638802	ENSP00000492437	-1	ENSE00002185515	31803398	31803673	1					-1	-1	11
ENSG00000007372	ENST00000638346	ENSP00000491267	-1	ENSE00003808521	31790014	31790019	10	1858	1863	31790014	31790019	1	1	11
ENSG00000007372	ENST00000638346	ENSP00000491267	-1	ENSE00003700637	31790710	31790860	9	1707	1857	31790710	31790860	0	1	11
ENSG00000007372	ENST00000638346	ENSP00000491267	-1	ENSE00003701932	31793438	31793553	8	1591	1706	31793438	31793553	1	0	11
ENSG00000007372	ENST00000638346	ENSP00000491267	-1	ENSE00003697187	31793652	31793802	7	1440	1590	31793652	31793802	0	1	11
ENSG00000007372	ENST00000638346	ENSP00000491267	-1	ENSE00003696657	31794032	31794114	6	1357	1439	31794032	31794114	1	0	11
ENSG00000007372	ENST00000638346	ENSP00000491267	-1	ENSE00003698739	31794630	31794788	5	1198	1356	31794630	31794788	1	1	11
ENSG00000007372	ENST00000638346	ENSP00000491267	-1	ENSE00001912051	31800691	31800856	4	1083	1197	31800691	31800805	-1	1	11
ENSG00000007372	ENST00000638346	ENSP00000491267	-1	ENSE00003652899	31801561	31801776	3					-1	-1	11
ENSG00000007372	ENST00000638346	ENSP00000491267	-1	ENSE00003513121	31802704	31802834	2					-1	-1	11
ENSG00000007372	ENST00000638346	ENSP00000491267	-1	ENSE00003809577	31803584	31804267	1					-1	-1	11
ENSG00000007372	ENST00000530373		-1	ENSE00001920858	31790718	31790860	6					-1	-1	11
ENSG00000007372	ENST00000530373		-1	ENSE00003697085	31793438	31793553	5					-1	-1	11
ENSG00000007372	ENST00000530373		-1	ENSE00003697229	31793652	31793802	4					-1	-1	11
ENSG00000007372	ENST00000530373		-1	ENSE00003702124	31794032	31794114	3					-1	-1	11
ENSG00000007372	ENST00000530373		-1	ENSE00003697836	31794630	31794788	2					-1	-1	11
ENSG00000007372	ENST00000530373		-1	ENSE00003806035	31800535	31800667	1					-1	-1	11
ENSG00000007372	ENST00000379115	ENSP00000368410	-1	ENSE00003809744	31790727	31790860	13	1398	1531	31790727	31790860	0	2	11
ENSG00000007372	ENST00000379115	ENSP00000368410	-1	ENSE00003701932	31793438	31793553	12	1282	1397	31793438	31793553	1	0	11
ENSG00000007372	ENST00000379115	ENSP00000368410	-1	ENSE00003697187	31793652	31793802	11	1131	1281	31793652	31793802	0	1	11
ENSG00000007372	ENST00000379115	ENSP00000368410	-1	ENSE00003696657	31794032	31794114	10	1048	1130	31794032	31794114	1	0	11
ENSG00000007372	ENST00000379115	ENSP00000368410	-1	ENSE00003698739	31794630	31794788	9	889	1047	31794630	31794788	1	1	11
ENSG00000007372	ENST00000379115	ENSP00000368410	-1	ENSE00003695229	31800691	31800856	8	723	888	31800691	31800856	0	1	11
ENSG00000007372	ENST00000379115	ENSP00000368410	-1	ENSE00003638387	31801762	31801776	7	708	722	31801762	31801776	0	0	11
ENSG00000007372	ENST00000379115	ENSP00000368410	-1	ENSE00003512677	31801871	31801912	6	666	707	31801871	31801912	0	0	11
ENSG00000007372	ENST00000379115	ENSP00000368410	-1	ENSE00003602163	31802704	31802834	5	535	665	31802704	31802834	1	0	11
ENSG00000007372	ENST00000379115	ENSP00000368410	-1	ENSE00002523992	31806402	31806462	4	525	534	31806402	31806411	-1	1	11
ENSG00000007372	ENST00000379115	ENSP00000368410	-1	ENSE00001098662	31806849	31806925	3					-1	-1	11
ENSG00000007372	ENST00000379115	ENSP00000368410	-1	ENSE00001004114	31810828	31811015	2					-1	-1	11
ENSG00000007372	ENST00000379115	ENSP00000368410	-1	ENSE00003807426	31811115	31811322	1					-1	-1	11
ENSG00000007372	ENST00000639006	ENSP00000491210	-1	ENSE00003804686	31790738	31790860	11	1385	1507	31790738	31790860	0	0	11
ENSG00000007372	ENST00000639006	ENSP00000491210	-1	ENSE00003701932	31793438	31793553	10	1269	1384	31793438	31793553	1	0	11
ENSG00000007372	ENST00000639006	ENSP00000491210	-1	ENSE00003697187	31793652	31793802	9	1118	1268	31793652	31793802	0	1	11
ENSG00000007372	ENST00000639006	ENSP00000491210	-1	ENSE00003696657	31794032	31794114	8	1035	1117	31794032	31794114	1	0	11
ENSG00000007372	ENST00000639006	ENSP00000491210	-1	ENSE00003698739	31794630	31794788	7	876	1034	31794630	31794788	1	1	11
ENSG00000007372	ENST00000639006	ENSP00000491210	-1	ENSE00001912051	31800691	31800856	6	761	875	31800691	31800805	-1	1	11
ENSG00000007372	ENST00000639006	ENSP00000491210	-1	ENSE00002183703	31801230	31801326	5					-1	-1	11
ENSG00000007372	ENST00000639006	ENSP00000491210	-1	ENSE00003652899	31801561	31801776	4					-1	-1	11
ENSG00000007372	ENST00000639006	ENSP00000491210	-1	ENSE00003499781	31801871	31801912	3					-1	-1	11
ENSG00000007372	ENST00000639006	ENSP00000491210	-1	ENSE00003513121	31802704	31802834	2					-1	-1	11
ENSG00000007372	ENST00000639006	ENSP00000491210	-1	ENSE00003802954	31803398	31803620	1					-1	-1	11
ENSG00000007372	ENST00000639054		-1	ENSE00003807882	31790762	31790860	10					-1	-1	11
ENSG00000007372	ENST00000639054		-1	ENSE00003697085	31793438	31793553	9					-1	-1	11
ENSG00000007372	ENST00000639054		-1	ENSE00003697229	31793652	31793802	8					-1	-1	11
ENSG00000007372	ENST00000639054		-1	ENSE00003702124	31794032	31794114	7					-1	-1	11
ENSG00000007372	ENST00000639054		-1	ENSE00003697836	31794630	31794788	6					-1	-1	11
ENSG00000007372	ENST00000639054		-1	ENSE00001890785	31800691	31801776	5					-1	-1	11
ENSG00000007372	ENST00000639054		-1	ENSE00003513121	31802704	31802834	4					-1	-1	11
ENSG00000007372	ENST00000639054		-1	ENSE00002194017	31806402	31806462	3					-1	-1	11
ENSG00000007372	ENST00000639054		-1	ENSE00001098662	31806849	31806925	2					-1	-1	11
ENSG00000007372	ENST00000639054		-1	ENSE00001479802	31810828	31811118	1					-1	-1	11
ENSG00000007372	ENST00000640335	ENSP00000492808	-1	ENSE00003803285	31790763	31790860	8	867	964	31790763	31790860	0	2	11
ENSG00000007372	ENST00000640335	ENSP00000492808	-1	ENSE00003701932	31793438	31793553	7	751	866	31793438	31793553	1	0	11
ENSG00000007372	ENST00000640335	ENSP00000492808	-1	ENSE00003697187	31793652	31793802	6	600	750	31793652	31793802	0	1	11
ENSG00000007372	ENST00000640335	ENSP00000492808	-1	ENSE00003696657	31794032	31794114	5	517	599	31794032	31794114	1	0	11
ENSG00000007372	ENST00000640335	ENSP00000492808	-1	ENSE00003698739	31794630	31794788	4	358	516	31794630	31794788	1	1	11
ENSG00000007372	ENST00000640335	ENSP00000492808	-1	ENSE00002523992	31806402	31806462	3	348	357	31806402	31806411	-1	1	11
ENSG00000007372	ENST00000640335	ENSP00000492808	-1	ENSE00001098662	31806849	31806925	2					-1	-1	11
ENSG00000007372	ENST00000640335	ENSP00000492808	-1	ENSE00003810557	31809906	31810124	1					-1	-1	11
ENSG00000007372	ENST00000638762	ENSP00000491517	-1	ENSE00003805656	31790769	31790860	9	2489	2580	31790769	31790860	0	2	11
ENSG00000007372	ENST00000638762	ENSP00000491517	-1	ENSE00003701932	31793438	31793553	8	2373	2488	31793438	31793553	1	0	11
ENSG00000007372	ENST00000638762	ENSP00000491517	-1	ENSE00003697187	31793652	31793802	7	2222	2372	31793652	31793802	0	1	11
ENSG00000007372	ENST00000638762	ENSP00000491517	-1	ENSE00003696657	31794032	31794114	6	2139	2221	31794032	31794114	1	0	11
ENSG00000007372	ENST00000638762	ENSP00000491517	-1	ENSE00003698739	31794630	31794788	5	1980	2138	31794630	31794788	1	1	11
ENSG00000007372	ENST00000638762	ENSP00000491517	-1	ENSE00001912051	31800691	31800856	4	1865	1979	31800691	31800805	-1	1	11
ENSG00000007372	ENST00000638762	ENSP00000491517	-1	ENSE00003652899	31801561	31801776	3					-1	-1	11
ENSG00000007372	ENST00000638762	ENSP00000491517	-1	ENSE00003499781	31801871	31801912	2					-1	-1	11
ENSG00000007372	ENST00000638762	ENSP00000491517	-1	ENSE00003807339	31802704	31804258	1					-1	-1	11
ENSG00000007372	ENST00000438681	ENSP00000404356	-1	ENSE00003806579	31790774	31790860	13	1309	1395	31790774	31790860	0	0	11
ENSG00000007372	ENST00000438681	ENSP00000404356	-1	ENSE00003701932	31793438	31793553	12	1193	1308	31793438	31793553	1	0	11
ENSG00000007372	ENST00000438681	ENSP00000404356	-1	ENSE00003697187	31793652	31793802	11	1042	1192	31793652	31793802	0	1	11
ENSG00000007372	ENST00000438681	ENSP00000404356	-1	ENSE00003696657	31794032	31794114	10	959	1041	31794032	31794114	1	0	11
ENSG00000007372	ENST00000438681	ENSP00000404356	-1	ENSE00003698739	31794630	31794788	9	800	958	31794630	31794788	1	1	11
ENSG00000007372	ENST00000438681	ENSP00000404356	-1	ENSE00003695229	31800691	31800856	8	634	799	31800691	31800856	0	1	11
ENSG00000007372	ENST00000438681	ENSP00000404356	-1	ENSE00003638387	31801762	31801776	7	619	633	31801762	31801776	0	0	11
ENSG00000007372	ENST00000438681	ENSP00000404356	-1	ENSE00003512677	31801871	31801912	6	577	618	31801871	31801912	0	0	11
ENSG00000007372	ENST00000438681	ENSP00000404356	-1	ENSE00003602163	31802704	31802834	5	446	576	31802704	31802834	1	0	11
ENSG00000007372	ENST00000438681	ENSP00000404356	-1	ENSE00002523992	31806402	31806462	4	436	445	31806402	31806411	-1	1	11
ENSG00000007372	ENST00000438681	ENSP00000404356	-1	ENSE00001098662	31806849	31806925	3					-1	-1	11
ENSG00000007372	ENST00000438681	ENSP00000404356	-1	ENSE00001004114	31810828	31811015	2					-1	-1	11
ENSG00000007372	ENST00000438681	ENSP00000404356	-1	ENSE00003802163	31811113	31811231	1					-1	-1	11
ENSG00000007372	ENST00000638878	ENSP00000492081	-1	ENSE00003809060	31790790	31790860	9	1299	1369	31790790	31790860	0	2	11
ENSG00000007372	ENST00000638878	ENSP00000492081	-1	ENSE00003701932	31793438	31793553	8	1183	1298	31793438	31793553	1	0	11
ENSG00000007372	ENST00000638878	ENSP00000492081	-1	ENSE00003697187	31793652	31793802	7	1032	1182	31793652	31793802	0	1	11
